日期,流水號,名稱,維基集數,ESFIO,無文字版本,imgur,i.imgur
240730,SS4458,你看 留八字鬍的禿鷹耶,105-A,S6E09,,https://imgur.com/x7O2GuJ,https://i.imgur.com/x7O2GuJ.jpg
240730,SS4459,好像我在掐你的臉,105-A,S6E09,,https://imgur.com/jpd9ryw,https://i.imgur.com/jpd9ryw.jpg
240730,SS4460,你不要亂動 掐不到啦,105-A,S6E09,,https://imgur.com/4DNpJkE,https://i.imgur.com/4DNpJkE.jpg
240730,SS4461,對啊 我有聽沒有懂,105-A,S6E09,,https://imgur.com/A6OBBme,https://i.imgur.com/A6OBBme.jpg
240730,SS4462,你是一個工作的時候 耍白痴刺傷自己的呆瓜,105-A,S6E09,,https://imgur.com/ft91Khf,https://i.imgur.com/ft91Khf.jpg
240730,SS4463,你腦殘 你的腦受重傷,105-A,S6E09,,https://imgur.com/j2Nhugv,https://i.imgur.com/j2Nhugv.jpg
240730,SS4464,我知道分離是很痛苦的,105-A,S6E09,,https://imgur.com/zM6H7C2,https://i.imgur.com/zM6H7C2.jpg
240730,SS4465,不要讓他們逼我回家,105-A,S6E09,,https://imgur.com/3qUMTJA,https://i.imgur.com/3qUMTJA.jpg
240730,SS4466,抱歉 規定就是規定,105-A,S6E09,,https://imgur.com/Bn7wNSc,https://i.imgur.com/Bn7wNSc.jpg
240730,SS4467,但願沒有你幫忙 我們可以 平安順利的度過繁忙的一天,105-A,S6E09,,https://imgur.com/HjT7HV8,https://i.imgur.com/HjT7HV8.jpg
240730,SS4468,也許啦,105-A,S6E09,,https://imgur.com/ziabULK,https://i.imgur.com/ziabULK.jpg
240730,SS4469,我不必告訴蟹老闆,105-A,S6E09,,https://imgur.com/cErEi3m,https://i.imgur.com/cErEi3m.jpg
240730,SS4470,因為他早就知道了,105-A,S6E09,,https://imgur.com/EJhej5z,https://i.imgur.com/EJhej5z.jpg
240730,SS4471,蟹老闆對蟹堡王的任何狀況 都擁有超自然的感應力,105-A,S6E09,,https://imgur.com/ofe0pv4,https://i.imgur.com/ofe0pv4.jpg
240730,SS4472,只要有事情發生 他都會立刻感應到,105-A,S6E09,,https://imgur.com/62FRmNb,https://i.imgur.com/62FRmNb.jpg
240730,SS4473,他都聞得出來,105-A,S6E09,,https://imgur.com/xY0016t,https://i.imgur.com/xY0016t.jpg
240730,SS4474,你的銅板臭臭的,105-A,S6E09,,https://imgur.com/flwctDW,https://i.imgur.com/flwctDW.jpg
240730,SS4475,拜託接電話...,105-A,S6E09,,https://imgur.com/ET4RvYV,https://i.imgur.com/ET4RvYV.jpg
240730,SS4476,我今天滿忙的耶,105-A,S6E09,,https://imgur.com/VHopxno,https://i.imgur.com/VHopxno.jpg
240730,SS4477,不過我可以安排一下,105-A,S6E09,,https://imgur.com/m6mQGop,https://i.imgur.com/m6mQGop.jpg
240730,SS4478,你真的找對人了,105-A,S6E09,,https://imgur.com/6PG686L,https://i.imgur.com/6PG686L.jpg
240730,SS4479,好 我看看問題出在哪裡,105-A,S6E09,,https://imgur.com/Goh5NHT,https://i.imgur.com/Goh5NHT.jpg
240730,SS4480,我不知道你也是個醫生,105-A,S6E09,,https://imgur.com/DK5DtXh,https://i.imgur.com/DK5DtXh.jpg
240730,SS4481,你在醫學院苦讀了12年 一定可以治好你自己,105-A,S6E09,,https://imgur.com/wKij9e9,https://i.imgur.com/wKij9e9.jpg
240730,SS4482,派大星 我沒上過醫學院,105-A,S6E09,,https://imgur.com/gBcWvRn,https://i.imgur.com/gBcWvRn.jpg
240730,SS4483,不 不必了 你自己控制得很好,105-A,S6E09,,https://imgur.com/tlKy9J3,https://i.imgur.com/tlKy9J3.jpg
240730,SS4484,好吧 不過你全部都要聽我的,105-A,S6E09,,https://imgur.com/GK4hGC6,https://i.imgur.com/GK4hGC6.jpg
240730,SS4485,你的問題出在這裡啊,105-A,S6E09,,https://imgur.com/OcKqz2T,https://i.imgur.com/OcKqz2T.jpg
240730,SS4486,不過你放心好了 兄弟,105-A,S6E09,,https://imgur.com/hwQF1sO,https://i.imgur.com/hwQF1sO.jpg
240730,SS4487,我們會一起治好它的,105-A,S6E09,,https://imgur.com/vwDu28Q,https://i.imgur.com/vwDu28Q.jpg
240730,SS4488,傷口好像有點腫起來了哦,105-A,S6E09,,https://imgur.com/0D79ZCS,https://i.imgur.com/0D79ZCS.jpg
240730,SS4489,這些臭酸的垃圾 可以幫忙消腫,105-A,S6E09,,https://imgur.com/s1vgDto,https://i.imgur.com/s1vgDto.jpg
240730,SS4490,看起來不妙耶,105-A,S6E09,,https://imgur.com/0gvOluU,https://i.imgur.com/0gvOluU.jpg
240730,SS4491,可是我要下班了,105-A,S6E09,,https://imgur.com/bcUKJgS,https://i.imgur.com/bcUKJgS.jpg
240730,SS4492,明天早上call我,105-A,S6E09,,https://imgur.com/AOo80lH,https://i.imgur.com/AOo80lH.jpg
240730,SS4493,你一直都是三條腿的嗎,105-A,S6E09,,https://imgur.com/jLdIbsX,https://i.imgur.com/jLdIbsX.jpg
240730,SS4494,真是太可怕了,105-A,S6E09,,https://imgur.com/UbBLHgD,https://i.imgur.com/UbBLHgD.jpg
240730,SS4495,我還以為你的手刺傷 我得要付你職傷賠償金,105-A,S6E09,,https://imgur.com/yGmUHD3,https://i.imgur.com/yGmUHD3.jpg
240730,SS4496,你是說回家休息還有錢領,105-A,S6E09,,https://imgur.com/qDcXdcZ,https://i.imgur.com/qDcXdcZ.jpg
240730,SS4497,我可以領賠償金了嗎,105-A,S6E09,,https://imgur.com/nuZkMpt,https://i.imgur.com/nuZkMpt.jpg
240730,SS4498,抱歉 章魚哥 你兩分鐘以前已經下班了,105-A,S6E09,,https://imgur.com/zuMXRXi,https://i.imgur.com/zuMXRXi.jpg
240730,SS4499,一定又是我想太多了,105-B,S6E10,,https://imgur.com/R0xx6sK,https://i.imgur.com/R0xx6sK.jpg
240730,SS4500,那是什麼怪聲音,105-B,S6E10,,https://imgur.com/EFPntCR,https://i.imgur.com/EFPntCR.jpg
240730,SS4501,想也知道,105-B,S6E10,,https://imgur.com/1PHEUQB,https://i.imgur.com/1PHEUQB.jpg
240730,SS4502,一大早就吵死人了,105-B,S6E10,,https://imgur.com/iGNjaud,https://i.imgur.com/iGNjaud.jpg
240730,SS4503,你這是什麼意思,105-B,S6E10,,https://imgur.com/lyhNhTV,https://i.imgur.com/lyhNhTV.jpg
240730,SS4504,吹溜溜笛可以為每一天的生活 增加無限的歡樂哦,105-B,S6E10,,https://imgur.com/fGUYKym,https://i.imgur.com/fGUYKym.jpg
240730,SS4505,我一點都不需要歡樂,105-B,S6E10,,https://imgur.com/cp0PvO8,https://i.imgur.com/cp0PvO8.jpg
240730,SS4506,我要你離開我的燈罩,105-B,S6E10,,https://imgur.com/EKndfCf,https://i.imgur.com/EKndfCf.jpg
240730,SS4507,給我滾出去,105-B,S6E10,,https://imgur.com/Hg1G89L,https://i.imgur.com/Hg1G89L.jpg
240730,SS4508,太棒了 他們走了,105-B,S6E10,,https://imgur.com/NFvvxzS,https://i.imgur.com/NFvvxzS.jpg
240730,SS4509,只要他們不要再跑進我家亂,105-B,S6E10,,https://imgur.com/geo06aN,https://i.imgur.com/geo06aN.jpg
240730,SS4510,我也許還可以 享受片刻的寧靜生活,105-B,S6E10,,https://imgur.com/1IEXiEK,https://i.imgur.com/1IEXiEK.jpg
240730,SS4511,我一定要離開這裡,105-B,S6E10,,https://imgur.com/2B3sztu,https://i.imgur.com/2B3sztu.jpg
240730,SS4512,走開 不要再來騷擾我了,105-B,S6E10,,https://imgur.com/kKF7B70,https://i.imgur.com/kKF7B70.jpg
240730,SS4513,應該甩掉他們了,105-B,S6E10,,https://imgur.com/Dd7c5VZ,https://i.imgur.com/Dd7c5VZ.jpg
240730,SS4514,如果我對著你們吹 你們會怎麼想呢,105-B,S6E10,,https://imgur.com/1DFvFP9,https://i.imgur.com/1DFvFP9.jpg
240730,SS4515,你真的很有音樂才華耶,105-B,S6E10,,https://imgur.com/wzrHjm2,https://i.imgur.com/wzrHjm2.jpg
240730,SS4516,你超有才氣,105-B,S6E10,,https://imgur.com/gkbtNAQ,https://i.imgur.com/gkbtNAQ.jpg
240730,SS4517,如果你們堅持,105-B,S6E10,,https://imgur.com/lo8eLVq,https://i.imgur.com/lo8eLVq.jpg
240730,SS4518,我們堅持...,105-B,S6E10,,https://imgur.com/I79F3ML,https://i.imgur.com/I79F3ML.jpg
240730,SS4519,有點詭異,105-B,S6E10,,https://imgur.com/gBIzMkx,https://i.imgur.com/gBIzMkx.jpg
240730,SS4520,他騷擾我的寶寶,105-B,S6E10,,https://imgur.com/HWnp6Ix,https://i.imgur.com/HWnp6Ix.jpg
240730,SS4521,全聽你們的,105-B,S6E10,,https://imgur.com/8x2jCEr,https://i.imgur.com/8x2jCEr.jpg
240730,SS4522,可能不一樣哦,105-B,S6E10,,https://imgur.com/moNySsR,https://i.imgur.com/moNySsR.jpg
240730,SS4523,我保證不會再有下一次了,105-B,S6E10,,https://imgur.com/y75OapA,https://i.imgur.com/y75OapA.jpg
240730,SS4524,我可以請...,105-B,S6E10,,https://imgur.com/J72nN06,https://i.imgur.com/J72nN06.jpg
240730,SS4525,騙人,105-B,S6E10,,https://imgur.com/rLLoKS4,https://i.imgur.com/rLLoKS4.jpg
240730,SS4526,她沒騙你,105-B,S6E10,,https://imgur.com/GrogxOj,https://i.imgur.com/GrogxOj.jpg
240730,SS4527,她說的是真的,105-B,S6E10,,https://imgur.com/bI7RSg8,https://i.imgur.com/bI7RSg8.jpg
240730,SS4528,有人發出怪聲擾亂 我們的安寧 法蘭克,105-B,S6E10,,https://imgur.com/jURMZQC,https://i.imgur.com/jURMZQC.jpg
240730,SS4529,可是誰會做這種事,105-B,S6E10,,https://imgur.com/5oIzpWz,https://i.imgur.com/5oIzpWz.jpg
240730,SS4530,他就住在這附近,105-B,S6E10,,https://imgur.com/RfHDwwy,https://i.imgur.com/RfHDwwy.jpg
240730,SS4531,什麼,105-B,S6E10,,https://imgur.com/yfeS8lI,https://i.imgur.com/yfeS8lI.jpg
240730,SS4532,沒錯 快點把他捉起來 讓他付出慘痛的代價,105-B,S6E10,,https://imgur.com/NACjmtg,https://i.imgur.com/NACjmtg.jpg
240730,SS4533,快啊 快去捉他,105-B,S6E10,,https://imgur.com/LdmjIaw,https://i.imgur.com/LdmjIaw.jpg
240730,SS4534,你會不會覺得章魚哥 有點玩過頭了,105-B,S6E10,,https://imgur.com/igCmKBl,https://i.imgur.com/igCmKBl.jpg
240730,SS4535,他也玩過腳了啊,105-B,S6E10,,https://imgur.com/bDwj2Z4,https://i.imgur.com/bDwj2Z4.jpg
240730,SS4536,警官 你有什麼看法,105-B,S6E10,,https://imgur.com/geLCCpO,https://i.imgur.com/geLCCpO.jpg
240730,SS4537,快派警犬隊來,105-B,S6E10,,https://imgur.com/CFKlnEH,https://i.imgur.com/CFKlnEH.jpg
240730,SS4538,等等...笨蟲蟲,105-B,S6E10,,https://imgur.com/CIcScRr,https://i.imgur.com/CIcScRr.jpg
240730,SS4539,我這個星期就要退休了耶,105-B,S6E10,,https://imgur.com/OkR79BM,https://i.imgur.com/OkR79BM.jpg
240730,SS4540,我不想停下來,105-B,S6E10,,https://imgur.com/nI67VNG,https://i.imgur.com/nI67VNG.jpg
240730,SS4541,你在鬼扯什麼 呆瓜,105-B,S6E10,,https://imgur.com/fs6qLR9,https://i.imgur.com/fs6qLR9.jpg
240730,SS4542,現在醫學科技還沒辦法 幫他拔出來,105-B,S6E10,,https://imgur.com/REXJk1M,https://i.imgur.com/REXJk1M.jpg
240730,SS4543,你找我有事 老闆,108-A,S6E15,,https://imgur.com/KoPhqvy,https://i.imgur.com/KoPhqvy.jpg
240730,SS4544,給我坐下 小子,108-A,S6E15,,https://imgur.com/PQ0Bgop,https://i.imgur.com/PQ0Bgop.jpg
240730,SS4545,這裡沒有椅子,108-A,S6E15,,https://imgur.com/W4igh54,https://i.imgur.com/W4igh54.jpg
240730,SS4546,坐下,108-A,S6E15,,https://imgur.com/FhnhmRN,https://i.imgur.com/FhnhmRN.jpg
240730,SS4547,你在這裡工作 已經有一陣子了,108-A,S6E15,,https://imgur.com/yJdg5pP,https://i.imgur.com/yJdg5pP.jpg
240730,SS4548,我一生中最快樂的日子,108-A,S6E15,,https://imgur.com/uLVTZVM,https://i.imgur.com/uLVTZVM.jpg
240730,SS4549,真是太悲慘了,108-A,S6E15,,https://imgur.com/pE6pkUk,https://i.imgur.com/pE6pkUk.jpg
240730,SS4550,絕對不能夠讓任何人跟蹤,108-A,S6E15,,https://imgur.com/sROSaZZ,https://i.imgur.com/sROSaZZ.jpg
240730,SS4551,再說一遍好嗎,108-A,S6E15,,https://imgur.com/qSBzEJR,https://i.imgur.com/qSBzEJR.jpg
240730,SS4552,快去 你要用你的生命保護它,108-A,S6E15,,https://imgur.com/jKZr3to,https://i.imgur.com/jKZr3to.jpg
240730,SS4553,我們要查出來是誰,108-A,S6E15,,https://imgur.com/UUqhSyC,https://i.imgur.com/UUqhSyC.jpg
240730,SS4554,這麼多年來 我按照中文注音順序 查閱了很多資料,108-A,S6E15,,https://imgur.com/cb6QaPi,https://i.imgur.com/cb6QaPi.jpg
240730,SS4555,現在我查到ㄜ了,108-A,S6E15,,https://imgur.com/FpgSwgm,https://i.imgur.com/FpgSwgm.jpg
240730,SS4556,噁爛廚餘,108-A,S6E15,,https://imgur.com/2IG3NS4,https://i.imgur.com/2IG3NS4.jpg
240730,SS4557,吃吃看 好不好吃,108-A,S6E15,,https://imgur.com/1i1ZhMg,https://i.imgur.com/1i1ZhMg.jpg
240730,SS4558,問得好,108-A,S6E15,,https://imgur.com/ISjX8Qy,https://i.imgur.com/ISjX8Qy.jpg
240730,SS4559,科學家啊,108-A,S6E15,,https://imgur.com/YfuV0v1,https://i.imgur.com/YfuV0v1.jpg
240730,SS4560,夠久了,108-A,S6E15,,https://imgur.com/5B0pedC,https://i.imgur.com/5B0pedC.jpg
240730,SS4561,你以為沒有人會猜到 可是我猜到了,108-A,S6E15,,https://imgur.com/kjW34yZ,https://i.imgur.com/kjW34yZ.jpg
240730,SS4562,什麼東東,108-A,S6E15,,https://imgur.com/qbrAevD,https://i.imgur.com/qbrAevD.jpg
240730,SS4563,為這些合法買來的美味蟹堡 拿到了發票,108-A,S6E15,,https://imgur.com/mSoTjo3,https://i.imgur.com/mSoTjo3.jpg
240730,SS4564,283個美味蟹堡,108-A,S6E15,,https://imgur.com/bo4KYLd,https://i.imgur.com/bo4KYLd.jpg
240730,SS4565,都是我做的,108-A,S6E15,,https://imgur.com/oCdJopI,https://i.imgur.com/oCdJopI.jpg
240730,SS4566,我不會在做重要工作時 彎腰拉我的襪子,108-A,S6E15,,https://imgur.com/NjLiOv0,https://i.imgur.com/NjLiOv0.jpg
240730,SS4567,你能不能對素描師描述 這個小偷的長相,108-A,S6E15,,https://imgur.com/OvPiCJf,https://i.imgur.com/OvPiCJf.jpg
240730,SS4568,章魚哥,108-A,S6E15,,https://imgur.com/U7zGY5A,https://i.imgur.com/U7zGY5A.jpg
240730,SS4569,你以為可以逍遙法外嗎,108-A,S6E15,,https://imgur.com/pm7zwYu,https://i.imgur.com/pm7zwYu.jpg
240730,SS4570,可是我們知道就是你,108-A,S6E15,,https://imgur.com/4UyMJXv,https://i.imgur.com/4UyMJXv.jpg
240730,SS4571,如果我在乎 我會問怎麼回事,108-A,S6E15,,https://imgur.com/YZplbrX,https://i.imgur.com/YZplbrX.jpg
240730,SS4572,很高興你問了,108-A,S6E15,,https://imgur.com/dkmBfF9,https://i.imgur.com/dkmBfF9.jpg
240730,SS4573,我們還有目擊證人,108-A,S6E15,,https://imgur.com/fsktd6D,https://i.imgur.com/fsktd6D.jpg
240730,SS4574,踢踏舞舞鞋,108-A,S6E15,,https://imgur.com/CeooKga,https://i.imgur.com/CeooKga.jpg
240730,SS4575,你給我滾出去,108-A,S6E15,,https://imgur.com/dkUrGRK,https://i.imgur.com/dkUrGRK.jpg
240730,SS4576,不要解釋,108-A,S6E15,,https://imgur.com/ytLAeNm,https://i.imgur.com/ytLAeNm.jpg
240730,SS4577,你去向警察狡辯吧,108-A,S6E15,,https://imgur.com/YsqGxQm,https://i.imgur.com/YsqGxQm.jpg
240730,SS4578,因為我現在要報警了,108-A,S6E15,,https://imgur.com/XCN2jIk,https://i.imgur.com/XCN2jIk.jpg
240730,SS4579,不必了 我們已經全部都聽到了,108-A,S6E15,,https://imgur.com/yWZF6Gx,https://i.imgur.com/yWZF6Gx.jpg
240730,SS4580,那就快點逮捕這個賊 警官,108-A,S6E15,,https://imgur.com/624hPQR,https://i.imgur.com/624hPQR.jpg
240730,SS4581,老實招來 是不是你偷走了失竊物,108-A,S6E15,,https://imgur.com/ZjevSlK,https://i.imgur.com/ZjevSlK.jpg
240730,SS4582,那不算是偷啊,108-A,S6E15,,https://imgur.com/drkhYwF,https://i.imgur.com/drkhYwF.jpg
240730,SS4583,你還想嫁禍給別人 讓別人背黑鍋,108-A,S6E15,,https://imgur.com/yTCEPuf,https://i.imgur.com/yTCEPuf.jpg
240730,SS4584,請聽我解釋,108-A,S6E15,,https://imgur.com/FmFlK9j,https://i.imgur.com/FmFlK9j.jpg
240730,SS4585,你說吧,108-A,S6E15,,https://imgur.com/87BpK1k,https://i.imgur.com/87BpK1k.jpg
240730,SS4586,每次運送超機密食材 都要花1.99元運費,108-A,S6E15,,https://imgur.com/arJTK2L,https://i.imgur.com/arJTK2L.jpg
240730,SS4587,鱒魚法官聽到你這種解釋 應該會很感興趣才對,108-A,S6E15,,https://imgur.com/73jVUY0,https://i.imgur.com/73jVUY0.jpg
240730,SS4588,幹嘛啦 我做了什麼,108-A,S6E15,,https://imgur.com/fcLe3Us,https://i.imgur.com/fcLe3Us.jpg
240730,SS4589,贈送免費的美味蟹堡,108-A,S6E15,,https://imgur.com/GAvLq8O,https://i.imgur.com/GAvLq8O.jpg
240730,SS4590,乾脆判我死刑好了,108-A,S6E15,,https://imgur.com/NZS25gd,https://i.imgur.com/NZS25gd.jpg
240730,SS4591,現在是什麼狀況,108-B,S6E16,,https://imgur.com/ni8qL5B,https://i.imgur.com/ni8qL5B.jpg
240730,SS4592,我完全沒辦法,108-B,S6E16,,https://imgur.com/NvWfAkt,https://i.imgur.com/NvWfAkt.jpg
240730,SS4593,你走開啦,108-B,S6E16,,https://imgur.com/ghLMxpD,https://i.imgur.com/ghLMxpD.jpg
240730,SS4594,你沒看到我現在 正在自暴自棄嗎,108-B,S6E16,,https://imgur.com/Dd9ZMAs,https://i.imgur.com/Dd9ZMAs.jpg
240730,SS4595,你在耍我吧,108-B,S6E16,,https://imgur.com/459Jp7c,https://i.imgur.com/459Jp7c.jpg
240730,SS4596,請不要告我,108-B,S6E16,,https://imgur.com/hxd3zRj,https://i.imgur.com/hxd3zRj.jpg
240730,SS4597,我根本沒有威脅恐嚇他,108-B,S6E16,,https://imgur.com/DeZKc1j,https://i.imgur.com/DeZKc1j.jpg
240730,SS4598,我終於遇見 有品味的美食家了,108-B,S6E16,,https://imgur.com/7yF1O7W,https://i.imgur.com/7yF1O7W.jpg
240730,SS4599,八小時過後,108-B,S6E16,,https://imgur.com/vWmvbZd,https://i.imgur.com/vWmvbZd.jpg
240730,SS4600,納德 哈囉,108-B,S6E16,,https://imgur.com/ePfVPxT,https://i.imgur.com/ePfVPxT.jpg
240730,SS4601,我就知道 這只是我在作夢,108-B,S6E16,,https://imgur.com/aLbL15G,https://i.imgur.com/aLbL15G.jpg
240730,SS4602,我信守自己的承諾來了,108-B,S6E16,,https://imgur.com/NVE4w8r,https://i.imgur.com/NVE4w8r.jpg
240730,SS4603,對啊 你太棒了,108-B,S6E16,,https://imgur.com/VGXWfRg,https://i.imgur.com/VGXWfRg.jpg
240730,SS4604,好吃極了,108-B,S6E16,,https://imgur.com/8hU5kKD,https://i.imgur.com/8hU5kKD.jpg
240730,SS4605,再來一根好嗎,108-B,S6E16,,https://imgur.com/x7Bh8tH,https://i.imgur.com/x7Bh8tH.jpg
240730,SS4606,居然有這麼好吃的東西,108-B,S6E16,,https://imgur.com/zVOLZJv,https://i.imgur.com/zVOLZJv.jpg
240730,SS4607,你明天還會再來,108-B,S6E16,,https://imgur.com/hORvGsH,https://i.imgur.com/hORvGsH.jpg
240730,SS4608,後天也會來,108-B,S6E16,,https://imgur.com/My6KijJ,https://i.imgur.com/My6KijJ.jpg
240730,SS4609,下個星期都會來,108-B,S6E16,,https://imgur.com/wNkIvFu,https://i.imgur.com/wNkIvFu.jpg
240730,SS4610,我現在不需要再模仿你了,108-B,S6E16,,https://imgur.com/gwEdYf2,https://i.imgur.com/gwEdYf2.jpg
240730,SS4611,你太好笑了,108-B,S6E16,,https://imgur.com/OYaHbRZ,https://i.imgur.com/OYaHbRZ.jpg
240730,SS4612,你以為你拚得過我啊,108-B,S6E16,,https://imgur.com/cQjv1wm,https://i.imgur.com/cQjv1wm.jpg
240730,SS4613,待會見了 窩囊廢,108-B,S6E16,,https://imgur.com/T9al1V4,https://i.imgur.com/T9al1V4.jpg
240730,SS4614,永遠不見,108-B,S6E16,,https://imgur.com/27k8NMD,https://i.imgur.com/27k8NMD.jpg
240730,SS4615,他來了,108-B,S6E16,,https://imgur.com/o8sqFRz,https://i.imgur.com/o8sqFRz.jpg
240730,SS4616,早餐時間剛好到了,108-B,S6E16,,https://imgur.com/IhLio6K,https://i.imgur.com/IhLio6K.jpg
240730,SS4617,不...,108-B,S6E16,,https://imgur.com/6qMPMFx,https://i.imgur.com/6qMPMFx.jpg
240730,SS4618,快吃啦,108-B,S6E16,,https://imgur.com/rJubJWV,https://i.imgur.com/rJubJWV.jpg
240730,SS4619,你有沒有朋友,108-B,S6E16,,https://imgur.com/Dodl31z,https://i.imgur.com/Dodl31z.jpg
240730,SS4620,沒有,108-B,S6E16,,https://imgur.com/cG3AYXS,https://i.imgur.com/cG3AYXS.jpg
240730,SS4621,他長得也不像凱倫,108-B,S6E16,,https://imgur.com/7krQSsy,https://i.imgur.com/7krQSsy.jpg
240730,SS4622,你不要傻了 小老公,108-B,S6E16,,https://imgur.com/3BMwgJX,https://i.imgur.com/3BMwgJX.jpg
240730,SS4623,你把凱倫怎麼了 小惡魔,108-B,S6E16,,https://imgur.com/aDIYD4e,https://i.imgur.com/aDIYD4e.jpg
240730,SS4624,我不想吃你的垃圾,108-B,S6E16,,https://imgur.com/3XmCPZo,https://i.imgur.com/3XmCPZo.jpg
240730,SS4625,你少煩我了,108-B,S6E16,,https://imgur.com/7Uf01MB,https://i.imgur.com/7Uf01MB.jpg
240730,SS4626,通往海之霸的捷徑,108-B,S6E16,,https://imgur.com/pIW5OIx,https://i.imgur.com/pIW5OIx.jpg
240730,SS4627,可是我們為海霸棒的愛好者 研發了超好吃的蟹堡糊,108-B,S6E16,,https://imgur.com/dKyOHR7,https://i.imgur.com/dKyOHR7.jpg
240730,SS4628,重點是我封鎖了這裡 吃了才能出去,108-B,S6E16,,https://imgur.com/yTdLY72,https://i.imgur.com/yTdLY72.jpg
240730,SS4629,好難吃 我吃過第二難吃的,108-B,S6E16,,https://imgur.com/1i0zoLy,https://i.imgur.com/1i0zoLy.jpg
240730,SS4630,很諷刺吧,108-B,S6E16,,https://imgur.com/nbX2PN9,https://i.imgur.com/nbX2PN9.jpg
240730,SS4631,我們螃蟹天生就聽不懂 任何諷刺的話,108-B,S6E16,,https://imgur.com/HxG1XAA,https://i.imgur.com/HxG1XAA.jpg
240730,SS4632,三重諷刺 皮老闆,108-B,S6E16,,https://imgur.com/eyQ5DF0,https://i.imgur.com/eyQ5DF0.jpg
240730,SS4633,這簡直是宇宙無敵 天下第一諷刺,108-B,S6E16,,https://imgur.com/90YPZ8i,https://i.imgur.com/90YPZ8i.jpg
240730,SS4634,真的很詭異 我們居然沒想到...,108-B,S6E16,,https://imgur.com/t5OPPUX,https://i.imgur.com/t5OPPUX.jpg
240730,SS4635,幸好我還記得準備 第二根湯匙,108-B,S6E16,,https://imgur.com/ZOqqFzs,https://i.imgur.com/ZOqqFzs.jpg
240730,SS4636,你乾脆殺了我吧,108-B,S6E16,,https://imgur.com/2adYibs,https://i.imgur.com/2adYibs.jpg
240730,SS4637,我不要再吃了,108-B,S6E16,,https://imgur.com/blvZKna,https://i.imgur.com/blvZKna.jpg
240730,SS4638,交易取消 臭電腦,108-B,S6E16,,https://imgur.com/1HpviDs,https://i.imgur.com/1HpviDs.jpg
240730,SS4639,我沒辦法再吃任何一口了,108-B,S6E16,,https://imgur.com/yz40U1m,https://i.imgur.com/yz40U1m.jpg
240730,SS4640,你付我多少錢都一樣,108-B,S6E16,,https://imgur.com/qTg5tOM,https://i.imgur.com/qTg5tOM.jpg
240730,SS4641,我總共吃了十根這個 已經去掛了急診 兩次,108-B,S6E16,,https://imgur.com/xReOrJi,https://i.imgur.com/xReOrJi.jpg
240730,SS4642,我現在 準備要去洗胃了 第二次,108-B,S6E16,,https://imgur.com/reBlQmH,https://i.imgur.com/reBlQmH.jpg
240730,SS4643,讓你不要再對我哀哀叫了,108-B,S6E16,,https://imgur.com/fCq6UOU,https://i.imgur.com/fCq6UOU.jpg
240730,SS4644,幹嘛 這是事實,108-B,S6E16,,https://imgur.com/DkpqAGO,https://i.imgur.com/DkpqAGO.jpg
240730,SS4645,我是超級窩囊廢 低等生命型態的小廢物,108-B,S6E16,,https://imgur.com/m4I9NAb,https://i.imgur.com/m4I9NAb.jpg
240730,SS4646,我最喜歡看諷刺劇了,108-B,S6E16,,https://imgur.com/x4JjGb0,https://i.imgur.com/x4JjGb0.jpg
240730,SS4647,我有沒有聽錯,38-A,S2E34,,https://imgur.com/w5OM37F,https://i.imgur.com/w5OM37F.jpg
240730,SS4648,恭喜你們自己 兄弟們,53-B,S3E25,,https://imgur.com/I81YP4b,https://i.imgur.com/I81YP4b.jpg
241014,SS4649,沙沙礁岩 中價位安養中心,117-A,S6E32,,https://imgur.com/rQv9Uqk,https://i.imgur.com/rQv9Uqk.jpg
241014,SS4650,他是伸張正義的使者 也是比奇堡的守護者,117-A,S6E32,,https://imgur.com/PaNRl13,https://i.imgur.com/PaNRl13.jpg
241014,SS4651,半退休狀態,117-A,S6E32,,https://imgur.com/eoRGoe6,https://i.imgur.com/eoRGoe6.jpg
241014,SS4652,"""遙控""",117-A,S6E32,,https://imgur.com/A3yqN55,https://i.imgur.com/A3yqN55.jpg
241014,SS4653,"""午睡""",117-A,S6E32,,https://imgur.com/wuKB1Kz,https://i.imgur.com/wuKB1Kz.jpg
241014,SS4654,他們睡得好香甜哦,117-A,S6E32,,https://imgur.com/237Aop0,https://i.imgur.com/237Aop0.jpg
